mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
143,8.236921425121215e-16,13.451913532711767,4.069798369266691e-14,-3.236297941033402e-18,7.205507734172592e-18
144,-8.193493247246834e-16,13.380989935957802,3.9255034603875326e-14,-8.884891412481331e-17,2.5724896868957633e-18
145,0.021651229564411525,13.445991059505559,4.1810791853353506e-14,-4.472507227279638e-05,-5.928271682295735e-06
146,0.02165122956451298,13.445991059505523,4.0966867400663814e-14,-4.472507227483227e-05,-5.928271682254237e-06
147,-0.021651229564408545,13.445991059505563,4.198748732355967e-14,4.47250722723936e-05,5.928271682313109e-06
148,-0.021651229564506998,13.445991059505518,4.2938348075395014e-14,4.472507227455273e-05,5.928271682247488e-06
149,8.161965729388904e-16,13.329501591922801,4.3996832842373295e-14,-3.6747677383680566e-17,-1.102150006544435e-17
150,3.7737776697401366e-15,13.321866597039168,4.256440198494733e-14,-2.8711835654577454e-16,-2.090965785261104e-18
151,3.767656590687597e-15,13.300258488214496,4.144973230666187e-14,9.189725256923721e-18,-2.194757341720437e-17
152,3.7696637844255475e-15,13.307344111574293,5.4527098839991557e-14,-9.581161302205274e-16,2.0929312821249604e-17
153,3.768849077263268e-15,13.30446810215313,4.646433047809687e-14,-2.0611453518716877e-16,-9.206297814052614e-19
154,8.161965729388859e-16,13.329501591922728,4.224808398919672e-14,3.84485195417672e-17,3.627618443452534e-17
155,1.8513781247284208e-14,13.285813887621925,3.8251646525386394e-14,2.1776751205787072e-16,2.554404670573082e-16
156,-1.5563737951499706e-14,13.285813887621925,3.856602651678384e-14,-2.575793311282437e-16,-2.2312303668556364e-16
157,-6.481105240803421e-15,12.825705223284587,5.6263086257043685e-14,-8.642165987761299e-17,3.501740910248297e-19
158,7.897306277700399e-16,12.89727990666176,3.7558335648183374e-14,-4.153937107676879e-17,-2.2774642337611994e-18
159,3.742031062389368e-15,13.209797443780161,4.575997450907799e-14,-4.2330010774163414e-16,-2.3830917288581258e-17
160,3.737390975969195e-15,13.193417408256623,3.883806816246104e-14,2.9632292475181876e-17,-7.21862398893253e-19
161,3.735506745551885e-15,13.186765859476006,4.8036201651422465e-14,-4.039178496870408e-16,-2.414346583405282e-17
162,3.747435765699212e-15,13.228876664336175,4.5624652824072154e-14,-2.6132829895279125e-16,4.744512448107359e-17
163,-6.684836458233758e-15,13.22887666433628,4.461550591019627e-14,7.515418409126395e-16,-6.511590266563565e-17
164,-3.736269379227975e-15,13.189458043537815,3.628587715254393e-14,-1.0317877737094083e-16,2.7263459399441516e-17
165,6.664917379680615e-15,13.189458043537833,3.972240988126307e-14,1.231247092128851e-17,-6.984428542267047e-18
166,3.725980313692782e-15,13.153136465940086,4.246576214398284e-14,-3.1792933200005826e-16,-2.5480695027481487e-17
167,6.643704652217045e-15,13.147479371795743,4.428054572879632e-14,-2.2141162690390977e-17,1.114990281262669e-18
168,6.643083248742101e-15,13.146249652866912,4.3019680687359047e-14,-5.983279803144399e-16,9.459859169560589e-17
169,-3.724029438325443e-15,13.146249652866935,4.398248209127743e-14,4.0501557999322174e-16,-3.7892640935241766e-17
170,3.710688354498238e-15,13.099154101787958,4.2006877181550137e-14,2.7962439786899994e-17,-4.7809103708995556e-18
171,-3.705982891238448e-15,13.082543278546614,4.845946567237973e-14,7.442854778836236e-16,9.902947238288915e-18
172,0.0003021655490488163,13.081777198326128,3.653259692406575e-14,-2.8076019670812864e-06,-8.331033507170567e-05
173,-0.00030216554904300693,13.081777198326133,3.673114835170332e-14,2.8076019671488322e-06,8.331033507273133e-05
174,-8.007963807727619e-16,13.077997367572554,3.388104993538706e-14,-5.892996363040806e-17,-7.881980694448619e-17
175,-0.001992777509288523,13.01097635081284,4.430655168885666e-14,-6.173414175005107e-07,5.5074626575992244e-05
176,3.703932340100102e-15,13.07530459860675,4.974387334190495e-14,-3.659476492877075e-16,1.7832020343019748e-17
177,0.0019927775092942997,13.01097635081283,4.952611807003204e-14,6.173414173727375e-07,-5.507462657602652e-05
178,7.964975031306062e-16,13.007791367848409,2.750250179207327e-14,-6.929245537900106e-17,8.333586938084815e-18
179,3.687810428359756e-15,13.018392407086754,3.239159123039562e-14,6.086294467876226e-17,-2.497582760956479e-18
180,3.684917838562938e-15,13.0081812344196,4.2819246395763575e-14,-2.36846425903266e-16,-1.989556638002552e-16
181,6.5976576971190354e-15,13.05635530412921,4.04698132398368e-14,-4.87551050890393e-16,3.8625830132077746e-17
182,-3.716749710456973e-15,13.120551381263885,3.7878230783297626e-14,-1.2730301686257215e-16,5.2442667673530105e-18
183,3.716749710456988e-15,13.120551381263937,3.7908524284454414e-14,5.75261367336574e-17,-2.445802279202326e-17
184,7.99242311390482e-16,13.052617488519067,4.935814611162543e-14,-7.68249476207913e-17,-3.191121872217542e-19
185,-7.952029201424192e-16,12.98664922320575,4.5416983376709176e-14,-1.3180916100443235e-16,3.441190898437329e-18
186,6.585778321736249e-15,13.032846757170717,3.5012479364679885e-14,6.414162941981341e-17,5.726064538166013e-18
187,3.690572675144838e-15,13.028143454021508,4.455997920865611e-14,-3.2364791444542923e-16,4.262575247346324e-18
188,8.031329380088464e-16,13.116156243057489,4.620188430404502e-14,1.1054457588026423e-16,-5.183322829516125e-17
189,8.031329380088497e-16,13.116156243057542,5.1059219700581514e-14,-9.709030454607692e-17,7.067321634939966e-17
