profile,label,frequency_THz,order,harmonics,grid,epsilon_real,epsilon_imag,R_x,T_x,A_x,R0_x,T0_x,balance_x,polarization_delta_T,minimum_jacobian,elapsed_s,revision,R_y,T_y,A_y,R0_y,T0_y,balance_y,device,torch_version
weiss2009,matched coordinates + ASR,442.4213837923,12,625,512,-23.266285769815482,0.7420040150400591,0.16590086565296353,0.8306855537181026,0.003413580628933932,0.02751627536885262,0.6931252328205864,0.9965864193710661,8.204548151979907e-14,1.6469039775093884e-06,2.452234508935362,weiss2009-v1-fixed-interface-eq41,0.1659008656534055,0.8306855537180206,0.0034135806285738868,0.02751627536896669,0.6931252328202522,0.996586419371426,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,444.9090350444,12,625,512,-22.995930788105504,0.7296346204435552,0.17488997396276615,0.8214941670253402,0.0036158590118936518,0.03064975203294447,0.678042587075855,0.9963841409881063,7.271960811294775e-14,1.6469039775093884e-06,2.467075658030808,weiss2009-v1-fixed-interface-eq41,0.1748899739629848,0.8214941670254129,0.0036158590116023293,0.030649752032896393,0.678042587075754,0.9963841409883977,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,447.2759015767,12,625,512,-22.74287391092045,0.7181197048373072,0.18229222349235685,0.8139045731532151,0.0038032033544280752,0.03336012250676077,0.6657037178514128,0.9961967966455719,2.853273173286652e-14,1.6469039775093884e-06,2.467227966990322,weiss2009-v1-fixed-interface-eq41,0.18229222349241986,0.8139045731532436,0.003803203354336593,0.033360122506771395,0.6657037178514958,0.9961967966456635,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,449.7635528288,12,625,512,-22.48119237749724,0.706276807248097,0.18911199107464255,0.8068920929220178,0.003995916003339595,0.035963147648681186,0.6543927295304028,0.9960040839966604,3.348432642269472e-13,1.6469039775093884e-06,2.5019801129819825,weiss2009-v1-fixed-interface-eq41,0.1891119910746204,0.8068920929223526,0.003995916003026956,0.03596314764863791,0.6543927295306345,0.996004083996973,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,452.1304193611,12,625,512,-22.236210865287855,0.6952494259704297,0.19485918277891875,0.8009750411722739,0.0041657760488073015,0.038235966019732066,0.6449041942245892,0.9958342239511927,2.368105711525459e-13,1.6469039775093884e-06,2.4722773050889373,weiss2009-v1-fixed-interface-eq41,0.19485918277953934,0.8009750411720371,0.004165776048423497,0.03823596601988199,0.6449041942238174,0.9958342239515765,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,454.499855781,12,625,512,-21.99478238961769,0.6844387848902913,0.20000842294086715,0.7956737700615945,0.004317806997538365,0.040334715806888154,0.6364362688049736,0.9956821930024616,4.388711616343244e-13,1.6469039775093884e-06,2.4701604020083323,weiss2009-v1-fixed-interface-eq41,0.2000084229402555,0.7956737700611556,0.004317806998588969,0.04033471580679899,0.6364362688050174,0.995682193001411,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,456.9849371454,12,625,512,-21.74558978539577,0.6733399376190564,0.20484806429989938,0.7906837011887995,0.004468234511301183,0.04236495537521989,0.6284954061753195,0.9955317654886988,1.1146639167236572e-13,1.6469039775093884e-06,2.463250217027962,weiss2009-v1-fixed-interface-eq41,0.20484806429940855,0.790683701188911,0.004468234511680436,0.042364955375090725,0.6284954061758122,0.9955317654883196,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,459.3543735654,12,625,512,-21.511745717643187,0.6629799219422307,0.20900072794944927,0.7863912585878602,0.0046080134626905744,0.04415460138633363,0.6216888882386385,0.9953919865373094,5.662137425588298e-15,1.6469039775093884e-06,2.5436218819813803,weiss2009-v1-fixed-interface-eq41,0.20900072794974012,0.7863912585878658,0.004608013462394034,0.04415460138641818,0.621688888238451,0.995391986537606,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,461.8394549298,12,625,512,-21.27034071229684,0.6523413180139099,0.21293954604208645,0.7823116125386194,0.004748841419294214,0.04589416076056244,0.6152383523458356,0.9952511585807058,1.7286172493413687e-13,1.6469039775093884e-06,2.5127142859855667,weiss2009-v1-fixed-interface-eq41,0.2129395460415101,0.7823116125384465,0.004748841420043393,0.045894160760482326,0.615238352346082,0.9952511585799566,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,464.2088913497,12,625,512,-21.04376675452891,0.6424086941064967,0.21634810506370686,0.7787761498682599,0.004875745068033233,0.0474336276833103,0.609661215582175,0.9951242549319668,6.326050794314142e-13,1.6469039775093884e-06,2.4808981290552765,weiss2009-v1-fixed-interface-eq41,0.21634810506435276,0.7787761498688925,0.0048757450667547,0.04743362768331776,0.6096612155822138,0.9951242549332453,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,466.6939727142,12,625,512,-20.809828290049516,0.6322067255626762,0.21959925531686883,0.7753993138974928,0.0050014307856383056,0.048933114210831005,0.6043457608217198,0.9949985692143617,8.004708007547379e-14,1.6469039775093884e-06,2.466593710007146,weiss2009-v1-fixed-interface-eq41,0.21959925531634406,0.7753993138975729,0.005001430786083061,0.048933114210712614,0.6043457608222809,0.9949985692139169,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,469.0634091341,12,625,512,-20.59022625334932,0.6226796823655026,0.2224145000387766,0.7724643662245795,0.0051211337366439125,0.050260808140747654,0.5997384758057472,0.9948788662633561,6.550315845288424e-14,1.6469039775093884e-06,2.4686655660625547,weiss2009-v1-fixed-interface-eq41,0.22241450003897967,0.772464366224514,0.005121133736506356,0.050260808140864185,0.5997384758053175,0.9948788662634936,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,471.4302756664,12,625,512,-20.37415627484352,0.613353104579169,0.22496716491908506,0.7697857866792256,0.005247048401689325,0.05149443025112245,0.5955466208758773,0.9947529515983107,2.2615243011614439e-13,1.6469039775093884e-06,2.475223499001004,weiss2009-v1-fixed-interface-eq41,0.2249671649195411,0.7697857866794517,0.005247048401007204,0.05149443025121675,0.5955466208755394,0.9947529515989928,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,473.9153570309,12,625,512,-20.150765666296255,0.6037600444096654,0.2273957710010301,0.7672244145923346,0.005379814406635264,0.05269827205635789,0.591544700934531,0.9946201855933647,2.9032332093947844e-13,1.6469039775093884e-06,2.4862271579913795,weiss2009-v1-fixed-interface-eq41,0.22739577100100844,0.7672244145926249,0.005379814406366701,0.052698272056300136,0.591544700934918,0.9946201855936334,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,476.2847934508,12,625,512,-19.94101536854651,0.5947987909402019,0.2295036049362922,0.7650028369008531,0.005493558162854684,0.05376799125823153,0.5880678914978659,0.9945064418371453,3.318456620604593e-13,1.6469039775093884e-06,2.491916802013293,weiss2009-v1-fixed-interface-eq41,0.22950360493808442,0.7650028369005213,0.005493558161394296,0.05376799125868895,0.5880678914960117,0.9945064418386057,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,478.7698748153,12,625,512,-19.72436155267259,0.5855896629008525,0.23151252096016042,0.7628865371952254,0.005600941844614238,0.05481343559523135,0.5847489588003705,0.9943990581553858,3.8402614421784165e-13,1.6469039775093884e-06,2.4787102789850906,weiss2009-v1-fixed-interface-eq41,0.23151252095948677,0.7628865371956094,0.005600941844903784,0.05481343559504469,0.5847489588011576,0.9943990581550961,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,481.1393112352,12,625,512,-19.520905093583494,0.5769852712475362,0.23323259162811186,0.7610592314541106,0.005708176917777585,0.05573763921052502,0.5818882649760054,0.9942918230822224,1.1732836924238654e-12,1.6469039775093884e-06,2.5085657680174336,weiss2009-v1-fixed-interface-eq41,0.23323259162721532,0.7610592314552839,0.005708176917500807,0.05573763921013108,0.5818882649776006,0.9942918230824992,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,483.6269624873,12,625,512,-19.3105042729655,0.5681320091916806,0.23483922337418078,0.7593275915957981,0.005833185030021171,0.056634064010282086,0.579189248103126,0.9941668149699789,9.103828801926284e-14,1.6469039775093884e-06,2.4603907329728827,weiss2009-v1-fixed-interface-eq41,0.23483922337294727,0.7593275915957071,0.005833185031345667,0.05663406400993971,0.5791892481043428,0.9941668149686543,cuda,2.6.0+cu124
