mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
1055,-0.015438804589000476,1.5613203144855745,3.401558998471713e-14,-3.020392949637518e-07,-0.00021917792693889964
1056,-0.011338413713097977,1.5549441078215822,3.181513305458855e-14,-1.351577210706445e-07,0.00014817942772732753
1057,0.011338413713097281,1.5549441078215815,3.1072373728463565e-14,1.3515772078614985e-07,-0.00014817942772767448
1058,-1.1529862391050721e-15,1.5851524457158186,2.924436947366153e-14,1.0919070265481983e-15,1.0872012184083747e-15
1059,4.388943047611185e-16,1.549347070737872,3.2240695054977986e-14,-2.9557393425735147e-16,-2.981474266746882e-16
1060,1.111093770467223e-15,1.527557700118592,3.1028691240012865e-14,4.3425277498093974e-16,4.350889429374792e-16
1061,9.353593239815589e-17,1.5275577001185852,3.0472477739425306e-14,2.3621290219359678e-17,1.7839880125516183e-17
1062,0.0017480941645985218,4.270497004487488,1.0466518666825971e-14,3.2160871839283754e-06,-0.0004265642534776767
1063,-0.001748094164595679,4.270497004487493,1.078292561354059e-14,-3.2160871842558045e-06,0.0004265642534770509
1064,2.626375995192154e-16,4.289197500896976,8.687400947630315e-15,7.935248248012706e-18,1.1435059596905522e-16
1065,-2.6253017604919986e-16,4.287443142496001,8.957058356483414e-15,1.002843334591061e-17,1.400468308626096e-16
1066,4.364186168351578e-16,1.5406076093355738,3.558848449190055e-14,-3.176087635021891e-16,-3.3646236530500825e-16
1067,-9.479407243448184e-17,1.548104686191662,3.2775530769479795e-14,-2.306502767670554e-17,-4.668302075057162e-17
1068,-9.479407243448152e-17,1.548104686191657,3.033563608358437e-14,-5.056923619674902e-17,-7.095624552654568e-17
1069,2.625219288332831e-16,4.287308455238867,8.942121116621646e-15,1.7076513499719787e-17,1.4236566613309355e-16
1070,-4.364186168351604e-16,1.540607609335583,2.983298368808994e-14,2.2123309270298543e-16,2.681571840879272e-16
1071,-1.2184453459313112e-15,4.301251365292515,1.1512436460175625e-14,4.565661107174518e-16,4.225611136248527e-16
1072,2.6440257580068183e-16,4.318021751002317,9.140253528407113e-15,1.1510813535101781e-17,5.542875377181518e-16
1073,-1.2231960095596894e-15,4.318021751002338,1.0040533925704432e-14,-7.933238194358289e-17,3.82929070263354e-16
1074,-8.018819589981275e-16,1.5868746529882043,2.561214064248796e-14,-3.6084991054553336e-16,-3.5849087968477283e-16
1075,-0.00973345173864222,1.5756882270495898,3.5359063110757414e-14,-2.694153706309099e-07,-0.00022303761019594936
1076,-0.00973345173864813,1.5756882270495838,2.940001295562733e-14,-2.6941536956232026e-07,-0.00022303761019538146
1077,0.009733451738642889,1.5756882270495849,3.4676594113603384e-14,2.694153710264269e-07,0.00022303761019642132
1078,0.009733451738649182,1.5756882270495842,2.966024103983562e-14,2.6941536974793567e-07,0.00022303761019529678
1079,-0.009926549794235849,4.224164108612499,9.975052734945369e-15,5.644648228844912e-07,0.0004159447841964853
1080,0.0099265497942396,4.224164108612498,1.0099884942278758e-14,-5.644648228371116e-07,-0.0004159447841965933
1081,0.003087836279551824,4.2414817950628425,9.50711130230535e-15,-1.19429766810928e-07,-0.0004950040267069
1082,-0.003087836279548996,4.241481795062839,9.708217652389813e-15,1.1942976685126033e-07,0.0004950040267069039
1083,2.6040956718146497e-16,4.252810971502514,1.0532409849328621e-14,7.356827474900975e-18,-3.7983181134032504e-16
1084,1.1479170660379328e-15,1.5781832280334207,2.6635602623787132e-14,5.056972026772077e-16,5.193251817521395e-16
1085,-7.974899946699669e-16,1.5781832280334713,3.579842591170978e-14,-3.496224226610281e-16,-3.397990269023561e-16
1086,-3.0997657886094424e-15,4.261630498534252,1.0291120312223933e-14,2.3641916121609827e-16,3.999123934607094e-16
1087,0.005841077358004047,4.251713325918352,1.1809503302312716e-14,2.6029323631972137e-06,0.00017197823672912929
1088,-0.005841077358002158,4.251713325918352,1.1534672611010236e-14,-2.6029323631953163e-06,-0.00017197823672903843
1089,-1.208475178073232e-15,4.266055532951771,1.1841234271781884e-14,1.3469530158485475e-16,3.2157280677024766e-16
1090,-1.20793565184899e-15,4.264150943700902,9.869226750821408e-15,-3.4967157988649606e-17,1.0126405368860636e-15
1091,2.622297511279514e-16,4.282536831199428,1.218502350010718e-14,-5.2705040760410566e-17,-2.487123129254122e-18
1092,-2.164058148649106e-15,4.2825368311994465,1.3316201943868021e-14,3.8905452190605504e-16,4.0313761981896797e-16
1093,-1.2142347806059964e-15,4.286387588337201,9.18643246848205e-15,-7.742180180637951e-17,2.8198086166285385e-17
1094,-1.2142347806060078e-15,4.2863875883372415,9.869875271903556e-15,-7.692999103712199e-17,-2.7852342190754043e-16
1095,0.003011474751284246,1.6960355416887156,2.7824319150274355e-14,1.2184649845689566e-07,9.299529741548757e-05
1096,-1.0399361792340955e-16,1.6983446655119492,2.6189186871547956e-14,9.708812371458084e-17,9.706583885092664e-17
1097,-0.003011474751283877,1.6960355416887198,2.7910050651166993e-14,-1.218464989022859e-07,-9.299529741598614e-05
1098,-8.379226533853809e-16,1.658196951435575,2.66194160301602e-14,-4.2343906762136354e-16,-4.223978069624632e-16
1099,4.796651200197128e-16,1.6932727095699347,2.3248476353952427e-14,1.741778305870762e-16,1.711557311647466e-16
1100,-8.352462242681614e-16,1.6529004642419465,2.5590052468805585e-14,6.401262266173434e-16,6.391947103149873e-16
1101,-0.0032695187587597043,1.6506856342272505,2.8756664163213545e-14,-2.8103735618192904e-07,-7.920263165372282e-05
1102,0.003269518758758599,1.6506856342272473,2.8092931677817597e-14,2.8103735586620937e-07,7.920263165321628e-05
1103,0.0032695187587585897,1.650685634227243,2.6709567122474363e-14,2.810373556094703e-07,7.920263165318159e-05
1104,-0.0032695187587574947,1.6506856342272451,2.6340605723856845e-14,-2.810373568445934e-07,-7.92026316544115e-05
1105,-0.08610022602468043,4.107968195469292,1.540476669407593e-14,-1.824606649309746e-05,-0.001952300930052206
1106,-0.08610022602469705,4.107968195469303,1.626765704703722e-14,-1.8246066491983768e-05,-0.0019523009300511486
1107,0.08610022602468409,4.107968195469293,1.5426659907333187e-14,1.8246066493464138e-05,0.0019523009300528179
1108,0.0861002260246962,4.107968195469305,1.5861467195884275e-14,1.82460664918374e-05,0.0019523009300510992
1109,-2.633756858416845e-16,4.301251365292538,1.1264656434412748e-14,1.1446848929124944e-16,-4.351387689801066e-17
